owner,alloc
0x044f30541bf6dfb86cbe529623ddc2d48fd86dbde23a2a28f89bcb53c5d21a85,375.24252875507
0x04520d896664909e1f6e9000e348b9b4f6896620f5c4f2a6ff0066c79af70bca,152.15324575052
0x0461d900473f0e0a46fe1ad4904eebed696e3d0a687ed12bd1bf0adbe6057386,509.31569381958
0x04649d8b0d53e2ab5e77db3b2fd06781ccfebdfdb63effe1c9497936b0278ca5,152.15324575052
0x046817a175e9e5a179fd5b240662b21c9fa0d66933dc909d23415a99b0351dc0,434.70795362559
0x0470905d87081d2831b19f56770b572d7b75d350563ba6e3df73f55dbe1f8541,887.82278080463
0x0474ddc227dff76d6d91145c73ed7e76e28e395763024a96e81524c6ac29d3ff,434.70795362559
0x047805b030460af8f61766160158a1b02ab70c74d2cfe1df358f065317a92c46,434.70795362559
0x0491622f14b5092281ef04dbc4f1a106b131d036ce0c614723ab170be1b17e3a,1398.16985996535
0x049649a835e734b7963a5c0b5aa6a8310037a27ee00ad590d2c0ef5d0fddd379,261.35260606098
0x04992d0b4324493868411ab3cecb457c154d0c40178162d120734ea5ab82fb12,417.72355653681
0x04ac399fe94da1daaa6e6a94d0e3759a218391fb45066c0211d8eea16a91dc9a,1236.28792055247
0x04ad3b12f4162e73d918a225982a8d108d0511d01c929af81b6b5522de4fa32e,152.15324575052
0x04b094e75fa0306538c708734346f9ed3af211a2870894d45104f8e53a2baf02,152.15324575052
0x04b25c20d1a9a7a092c1a5a5256ad9ea7fbfd37944194383659fa402b2c94d25,1892.41609086994
0x04b4b1dca40ee555e0b38dbdea32d6b94e4d7cf3291d3ebb89a668049cf95c09,152.15324575052
0x04b9147eed37744dc3998175eef438c3d4cc8c0a1fde8e010af6bbad566d520a,395.42577112549
0x04bd0bb9cd017ebd408a3059963097735882bbadb0042ba7bfffd5bb125f3f5c,509.31569381958
0x04bd548a9c4ddd02f3bbe651e51ce9f7af0bd8f5cd0ac0d1dc4743706c2bb8e4,194.02563364223
0x04c51ab85ed14a6e71d0db03c835e56e245f999fffe69b50eb22aef26d5702fd,1197.56340793821
0x04c797e6a6c6692466b478d44f7ce29c8e1964340d19c0283a0dc8c5fa8a4442,307.91555633633
0x04c835c2a90ba1489d8b3e671eed790876d0bf066a3f0cac8c5512560986c3eb,261.35260606098
0x04c8bcd072ed632135463081c0ec48decd34ca4bfd42ea4d399fd23e4acb5b43,152.15324575052
0x04d61e6f9ad34a6278058310f9a370fbde760aa616b423230b92a8565b21a822,152.15324575052
0x04dc159295e5b6db303dbbee1b09e83076126db7a4220e2b61d2fb8e64027102,586.86119937611
0x04e917111995b4b9cd01a9019053159a96cb2d3a7328cd987a67b0773f522bfc,768.07809448895
0x04ed7f9d1c7266e9572ad981a14ee43157062b8631f8f5151af8ffb69ec503e5,152.15324575052
0x04fc22bd0a258c109c40e7cc4a76ea97d514d25b58994d1dd3bea8ffc8b01e98,857.84654651577
0x04fc30d71a4fca33b1a4e9d45c3aa2347d2af02b4d7d48859f1b8ab2f0a20b89,152.15324575052
0x0508c9d36db9e9bda45923180d9f8a487092ac113624424ccc41e17b60f54d2f,348.46513974784
0x0514609b78e7a003ea40b69a165742d08f389ecd897e996a3d789249e8697a2b,434.70795362559
0x0523f36fe46e606b9fac0a7959c8ba25035a8e5e7a81d0756364e2c8be30d533,551.79672160132
0x052970bd173bd5c554e70aff56dbb038356996e253354d5109728559b08fae0e,768.07809448895
0x052c7403691514091069abfe78e8a7edb319cf1c22ef906cb00be785663d06b5,532.01116033320
0x052e83099098b623245aa747015fe4d0cbab7c594721eae667852e4c79deed91,586.86119937611
0x0538d1036d72cf31645f98fea279178399dce168070cae5af1c7fafcef17b0e7,845.95039291291
0x053f6c40b49b251b54a44e8b6702b7ab32cb01475ef8d4fc3e1bb27f39f5b7b4,387.74732224795
0x0545808f0bac987870dcc28c921c03932c408fc7542e232692bf5c9b98316aac,434.70795362559
0x0548cf7e5c8d1cfd09d646e3f7217a8ec4c525e3a07b5bed0c3ffd5b46b6f836,509.31569381958
0x054bb6bda7954d4eeb97cfa741160457a51daff578241545e7691988ac0c8c34,230.97869066982
0x054bdb7d07b9b60373b31f267b07d06886a04e93472308128778fe172a5b0b8f,619.12369402006
0x054e910139b140705866614088318532551b221136a6d02b713f8c7c87a20bb2,395.42577112549
